date,name,location,humidity,temperature,sound,id
2016-03-20 03:21:00,robo-sensor-pad-192930SvD22VS3w,United States,83,15,25,192930
2016-03-20 03:21:00,robo-meter-gauge-192931I6fXf6RUy3,United States,79,30,32,192931
2016-03-20 03:21:00,robo-sensor-pad-192932AEFTqlC,United States,52,23,1,192932
2016-03-20 03:21:00,robo-device-mac-192933Eq6ac505,Thailand,80,20,57,192933
2016-03-20 03:21:00,robo-sensor-pad-192934s2xRZqsQsZ,Canada,27,22,74,192934
2016-03-20 03:21:00,robo-therm-stick-192935NsqCWkQ7PH,Sweden,81,32,28,192935
2016-03-20 03:21:00,robo-sensor-pad-1929365eEmW2a0,Australia,25,27,90,192936
2016-03-20 03:21:00,robo-meter-gauge-1929370eAVk9e,United Kingdom,58,14,56,192937
2016-03-20 03:21:00,robo-sensor-pad-192938XyQhOhJi,Japan,70,30,0,192938
2016-03-20 03:21:00,robo-device-mac-192939aHgm4N6M,China,60,17,46,192939
2016-03-20 03:21:00,robo-sensor-pad-192940yrezJY,Germany,35,30,1,192940
2016-03-20 03:21:00,robo-meter-gauge-192941nJhDN,United States,65,32,28,192941
2016-03-20 03:21:00,robo-sensor-pad-192942RAAIZwlIyX,United States,54,32,72,192942
2016-03-20 03:21:00,robo-meter-gauge-192943yPIyBmiK6V,United States,78,26,39,192943
2016-03-20 03:21:00,robo-sensor-pad-192944Lp1Wdd9,France,87,14,10,192944
2016-03-20 03:21:00,robo-device-mac-192945WXgvf9My1J,Japan,25,21,69,192945
2016-03-20 03:21:00,robo-sensor-pad-192946kxpCPFRqn,Japan,97,18,58,192946
2016-03-20 03:21:00,robo-meter-gauge-192947EmpPx,United States,56,34,19,192947
2016-03-20 03:21:00,robo-sensor-pad-192948Ymx7YH,United States,35,17,78,192948
2016-03-20 03:21:00,robo-meter-gauge-192949sWDTQ,Ukraine,96,11,26,192949
2016-03-20 03:21:00,robo-sensor-pad-1929503qU54lfgZw,United Kingdom,48,32,61,192950
2016-03-20 03:21:00,robo-device-mac-192951dm0oBVhD5,France,91,22,33,192951
2016-03-20 03:21:00,robo-sensor-pad-192952ky8uG2,United States,94,24,34,192952
2016-03-20 03:21:00,robo-meter-gauge-192953c8DRr7ht,Greece,58,24,17,192953
2016-03-20 03:21:00,robo-sensor-pad-192954LGYL6a,United States,61,34,80,192954
2016-03-20 03:21:00,robo-therm-stick-192955rpAm4p,United States,89,32,28,192955
2016-03-20 03:21:00,robo-sensor-pad-192956yThnRh2dkZ,Republic of Korea,48,15,31,192956
2016-03-20 03:21:00,robo-device-mac-192957FM6CwxNU,United States,94,27,78,192957
2016-03-20 03:21:00,robo-sensor-pad-192958xCP6FJN,Hungary,52,22,29,192958
2016-03-20 03:21:00,robo-meter-gauge-192959s4ceg,United States,30,26,25,192959
2016-03-20 03:21:00,robo-sensor-pad-192960NoSFDrvM,Japan,57,22,24,192960
2016-03-20 03:21:00,robo-meter-gauge-192961gfBPmBfe,United States,37,26,68,192961
2016-03-20 03:21:00,robo-sensor-pad-1929628iKdL,Italy,91,33,79,192962
2016-03-20 03:21:01,robo-device-mac-192963L2rshFYhHF,Thailand,63,13,0,192963
2016-03-20 03:21:01,robo-sensor-pad-19296432BjAPx,Germany,83,28,10,192964
2016-03-20 03:21:01,robo-therm-stick-1929653lb5Dwkz,United States,26,11,30,192965
2016-03-20 03:21:01,robo-sensor-pad-1929668TKZNAr,Italy,92,20,2,192966
2016-03-20 03:21:01,robo-meter-gauge-1929670RinLd0,United States,52,31,90,192967
2016-03-20 03:21:01,robo-sensor-pad-1929684nXWxP,Belgium,45,16,34,192968
2016-03-20 03:21:01,robo-device-mac-192969SygChf04E,Poland,32,15,28,192969
2016-03-20 03:21:01,robo-sensor-pad-192970eK5p6iFo,Czech Republic,95,26,69,192970
2016-03-20 03:21:01,robo-meter-gauge-19297171ERMEyawo,Belgium,64,21,73,192971
2016-03-20 03:21:01,robo-sensor-pad-192972pFhJCZ5LCn,Republic of Korea,78,25,98,192972
2016-03-20 03:21:01,robo-meter-gauge-192973HLY5PTZhyJ,United States,56,31,99,192973
2016-03-20 03:21:01,robo-sensor-pad-192974j1CAhR1saK,United States,62,19,54,192974
2016-03-20 03:21:01,robo-device-mac-192975CNpoXBcx,Republic of Korea,89,30,91,192975
2016-03-20 03:21:01,robo-sensor-pad-192976eDiJwHmkx,Kenya,82,34,94,192976
2016-03-20 03:21:01,robo-meter-gauge-192977Jvbx9,United States,92,25,2,192977
2016-03-20 03:21:01,robo-sensor-pad-192978QurEnH,Denmark,30,31,48,192978
2016-03-20 03:21:01,robo-meter-gauge-192979ifCSD,Australia,68,22,18,192979
2016-03-20 03:21:01,robo-sensor-pad-192980Lq1U2V,Philippines,58,27,39,192980
2016-03-20 03:21:01,robo-device-mac-192981lYfhtjz,Japan,35,16,9,192981
2016-03-20 03:21:01,robo-sensor-pad-192982A8FL0,United States,91,11,67,192982
2016-03-20 03:21:01,robo-meter-gauge-192983217AFE,United States,37,24,94,192983
2016-03-20 03:21:01,robo-sensor-pad-1929845EckQdU,China,49,31,18,192984
2016-03-20 03:21:01,robo-therm-stick-1929854Xx94raLxC,United States,72,33,12,192985
2016-03-20 03:21:01,robo-sensor-pad-192986fICoa,Netherlands,42,10,37,192986
2016-03-20 03:21:01,robo-device-mac-192987iBN61Dww7,United States,75,19,51,192987
2016-03-20 03:21:01,robo-sensor-pad-192988EHw9EL,Portugal,78,27,8,192988
2016-03-20 03:21:01,robo-meter-gauge-192989RikxsYr,United States,61,27,48,192989
2016-03-20 03:21:01,robo-sensor-pad-192990JxDXMk,United States,88,31,5,192990
2016-03-20 03:21:01,robo-meter-gauge-192991vWh0VhIDe,United States,37,34,9,192991
2016-03-20 03:21:01,robo-sensor-pad-192992ozxIb,Belgium,40,30,14,192992
2016-03-20 03:21:01,robo-device-mac-192993TECL55,United States,51,18,45,192993
2016-03-20 03:21:01,robo-sensor-pad-192994LXJAPV,United States,31,15,85,192994
2016-03-20 03:21:01,robo-therm-stick-192995wEpV1,Japan,76,14,82,192995
2016-03-20 03:21:01,robo-sensor-pad-192996jwhiV0,United States,61,28,59,192996
2016-03-20 03:21:01,robo-meter-gauge-192997VOKlEN,United States,57,32,28,192997
2016-03-20 03:21:01,robo-sensor-pad-192998KuH5T,United States,77,13,71,192998
2016-03-20 03:21:01,robo-device-mac-192999lO3FAv,Russia,36,15,90,192999
2016-03-20 03:21:01,robo-sensor-pad-193000uur6WxFyDC,China,35,34,75,193000
2016-03-20 03:21:01,robo-meter-gauge-193001qEMMLfw,Australia,46,24,81,193001
2016-03-20 03:21:01,robo-sensor-pad-193002YtOfT,United States,69,23,0,193002
2016-03-20 03:21:01,robo-meter-gauge-193003cIunBi,United States,92,20,73,193003
2016-03-20 03:21:01,robo-sensor-pad-193004rbM5RagaF,United States,45,16,22,193004
2016-03-20 03:21:01,robo-device-mac-193005w56M9A,Netherlands,43,10,10,193005
2016-03-20 03:21:01,robo-sensor-pad-193006AbSG4,United States,75,17,33,193006
2016-03-20 03:21:01,robo-meter-gauge-193007FDWuweT,Switzerland,88,32,33,193007
2016-03-20 03:21:01,robo-sensor-pad-193008KiQ3MIVJ,United States,27,15,14,193008
2016-03-20 03:21:01,robo-meter-gauge-193009wMnVmdtG,United Kingdom,97,20,74,193009
2016-03-20 03:21:01,robo-sensor-pad-193010Cfh4I6,Canada,30,27,72,193010
2016-03-20 03:21:01,robo-device-mac-193011cCUduD,Republic of Korea,95,34,85,193011
2016-03-20 03:21:01,robo-sensor-pad-19301231G8ZZ,United States,89,31,39,193012
2016-03-20 03:21:01,robo-meter-gauge-193013l6zgzV,China,77,26,47,193013
2016-03-20 03:21:01,robo-sensor-pad-193014JlqMW5PmVh,Germany,78,32,52,193014
2016-03-20 03:21:01,robo-therm-stick-193015liOblKoHn,United States,73,10,47,193015
2016-03-20 03:21:01,robo-sensor-pad-193016x3Xxj8Ya,United States,80,16,23,193016
2016-03-20 03:21:01,robo-device-mac-193017i57QS4z5tq,United States,75,11,68,193017
2016-03-20 03:21:01,robo-sensor-pad-193018hqPHZP,United Kingdom,68,13,9,193018
2016-03-20 03:21:01,robo-meter-gauge-193019dDgV4I,United States,69,17,89,193019
2016-03-20 03:21:01,robo-sensor-pad-193020aMBE4eTZj,Singapore,68,15,52,193020
2016-03-20 03:21:01,robo-meter-gauge-193021F7frqMU,Spain,56,27,85,193021
2016-03-20 03:21:01,robo-sensor-pad-193022nsUk0je2v,Norway,66,19,14,193022
2016-03-20 03:21:01,robo-device-mac-193023qeUBkUC,United States,80,25,73,193023
2016-03-20 03:21:01,robo-sensor-pad-193024EjSblkWhi,Canada,89,16,60,193024
2016-03-20 03:21:01,robo-therm-stick-1930253KOXJb,Australia,84,28,27,193025
2016-03-20 03:21:01,robo-sensor-pad-193026Z8KC27DI,United States,37,16,58,193026
2016-03-20 03:21:01,robo-meter-gauge-193027vDwhQkEm,United States,78,21,0,193027
2016-03-20 03:21:01,robo-sensor-pad-193028RCogQ3,United States,27,14,74,193028
2016-03-20 03:21:01,robo-device-mac-1930295SNRSp,Italy,68,26,76,193029
2016-03-20 03:21:01,robo-sensor-pad-193030ygu7h,Japan,98,21,51,193030
2016-03-20 03:21:01,robo-meter-gauge-193031f7DvZzz,Republic of Korea,92,10,42,193031
2016-03-20 03:21:01,robo-sensor-pad-193032quVLVeOF,United States,54,20,37,193032
2016-03-20 03:21:01,robo-meter-gauge-193033Bd4ZvpqsM,Finland,39,31,52,193033
2016-03-20 03:21:01,robo-sensor-pad-193034ZfRBu,Japan,38,15,64,193034
2016-03-20 03:21:01,robo-device-mac-193035f8sS7yKa5,Germany,40,17,36,193035
2016-03-20 03:21:01,robo-sensor-pad-193036Ui3IVRmx,China,98,25,49,193036
2016-03-20 03:21:01,robo-meter-gauge-193037wk708KGCW,Sweden,94,34,16,193037
2016-03-20 03:21:01,robo-sensor-pad-1930385NJzPWrIG,Australia,92,31,34,193038
2016-03-20 03:21:01,robo-meter-gauge-193039iB0dZSzcB1,United States,88,34,44,193039
2016-03-20 03:21:01,robo-sensor-pad-193040cxMPu,Republic of Korea,62,24,78,193040
2016-03-20 03:21:01,robo-device-mac-193041rH1cuSOdZA,China,66,21,88,193041
2016-03-20 03:21:01,robo-sensor-pad-193042Wa6Ih,United States,93,29,37,193042
2016-03-20 03:21:01,robo-meter-gauge-193043qxHFDKTA,Romania,58,34,54,193043
2016-03-20 03:21:01,robo-sensor-pad-193044pFMtg5,United States,45,30,76,193044
2016-03-20 03:21:01,robo-therm-stick-193045EwZvDK,United States,54,18,73,193045
2016-03-20 03:21:01,robo-sensor-pad-193046z5rin7TDh,France,89,27,20,193046
2016-03-20 03:21:01,robo-device-mac-193047vppBxkBM5,Taiwan,64,13,91,193047
2016-03-20 03:21:01,robo-sensor-pad-193048QtbApbSN,Spain,45,14,66,193048
2016-03-20 03:21:01,robo-meter-gauge-193049M4vJR29T4G,United States,27,32,26,193049
2016-03-20 03:21:01,robo-sensor-pad-193050lex0wXbDFV,France,54,15,59,193050
2016-03-20 03:21:01,robo-meter-gauge-193051bT6oielI5,Republic of Korea,85,21,23,193051
2016-03-20 03:21:01,robo-sensor-pad-193052hicdgV,Hashemite Kingdom of Jordan,45,12,2,193052
2016-03-20 03:21:01,robo-device-mac-193053rnJ9XJC9,Sweden,81,28,37,193053
2016-03-20 03:21:01,robo-sensor-pad-193054gtaTzI,Japan,33,23,63,193054
2016-03-20 03:21:01,robo-therm-stick-193055AiZLfE,Republic of Korea,41,33,55,193055
2016-03-20 03:21:01,robo-sensor-pad-193056GCsyI,United States,52,25,25,193056
2016-03-20 03:21:01,robo-meter-gauge-193057P5lvYjtDu,United States,74,20,41,193057
2016-03-20 03:21:01,robo-sensor-pad-193058AS8FQLkgY7,China,41,21,79,193058
2016-03-20 03:21:01,robo-device-mac-193059qEDhZI,United Kingdom,88,12,60,193059
2016-03-20 03:21:01,robo-sensor-pad-193060eAMAF,China,63,34,50,193060
2016-03-20 03:21:01,robo-meter-gauge-193061v9PzZEXNA,Israel,96,24,93,193061
2016-03-20 03:21:01,robo-sensor-pad-193062AKwpzhz,United States,77,12,9,193062
2016-03-20 03:21:01,robo-meter-gauge-193063wJ7Am8n,Poland,39,17,35,193063
2016-03-20 03:21:01,robo-sensor-pad-193064Ob9rx,Canada,66,22,55,193064
2016-03-20 03:21:01,robo-device-mac-193065Obuxx,United States,70,27,93,193065
2016-03-20 03:21:01,robo-sensor-pad-193066mscAwg,Republic of Korea,26,26,86,193066
2016-03-20 03:21:01,robo-meter-gauge-193067jIACOwTW,United States,33,29,87,193067
2016-03-20 03:21:01,robo-sensor-pad-193068tpIpX7Tnc,Canada,62,27,0,193068
2016-03-20 03:21:01,robo-meter-gauge-193069p8YNVrz,United States,82,27,29,193069
2016-03-20 03:21:01,robo-sensor-pad-193070AAHEb,United States,58,17,56,193070
2016-03-20 03:21:01,robo-device-mac-1930718RZtUXG,United States,46,25,0,193071
2016-03-20 03:21:01,robo-sensor-pad-1930723WZg4Du,United Kingdom,88,31,0,193072
2016-03-20 03:21:01,robo-meter-gauge-193073KjSouPtw,Denmark,99,21,24,193073
2016-03-20 03:21:01,robo-sensor-pad-193074e8nLY0,United States,41,19,3,193074
2016-03-20 03:21:01,robo-therm-stick-193075UmoBA,Malaysia,41,30,43,193075
2016-03-20 03:21:01,robo-sensor-pad-193076WrWd8vdbt,United Kingdom,39,19,15,193076
2016-03-20 03:21:01,robo-device-mac-193077b87Eln6Ni,United States,78,34,86,193077
2016-03-20 03:21:01,robo-sensor-pad-193078aMTPP52BV,United States,74,15,35,193078
2016-03-20 03:21:01,robo-meter-gauge-193079PwB8Ig,United States,45,16,21,193079
2016-03-20 03:21:01,robo-sensor-pad-193080x37Xb6Wq,United Kingdom,63,11,63,193080
2016-03-20 03:21:01,robo-meter-gauge-193081uGowZJ,Sweden,66,22,23,193081
2016-03-20 03:21:01,robo-sensor-pad-193082hM3CwwbF,United States,26,24,81,193082
2016-03-20 03:21:01,robo-device-mac-193083PnkRFSa,United States,34,32,14,193083
2016-03-20 03:21:01,robo-sensor-pad-193084bRxZuBR,United States,34,28,90,193084
2016-03-20 03:21:01,robo-therm-stick-193085TjYMnrairb,Hong Kong,37,32,92,193085
2016-03-20 03:21:01,robo-sensor-pad-193086KSJjxh3QIZ,Mexico,92,25,93,193086
2016-03-20 03:21:01,robo-meter-gauge-193087RKdnhRdJM5,Canada,63,15,16,193087
2016-03-20 03:21:01,robo-sensor-pad-193088wGCokbflD,Thailand,29,14,53,193088
2016-03-20 03:21:01,robo-device-mac-193089cAaeSEUhn,Taiwan,27,24,24,193089
2016-03-20 03:21:01,robo-sensor-pad-193090VtNxptv0,Sweden,47,29,1,193090
2016-03-20 03:21:01,robo-meter-gauge-193091sHVUwvgErK,Denmark,78,25,81,193091
2016-03-20 03:21:01,robo-sensor-pad-19309215V9sjr,Sweden,31,29,44,193092
2016-03-20 03:21:01,robo-meter-gauge-193093C10SoIDiX,United States,87,10,33,193093
2016-03-20 03:21:01,robo-sensor-pad-1930947kiA3,Costa Rica,85,34,88,193094
2016-03-20 03:21:01,robo-device-mac-193095ztPnlfxPF,United States,49,21,16,193095
2016-03-20 03:21:01,robo-sensor-pad-193096Kb5minYQ3,France,98,21,37,193096
2016-03-20 03:21:01,robo-meter-gauge-193097iWRugbExKG,United Kingdom,61,34,67,193097
2016-03-20 03:21:01,robo-sensor-pad-1930987HqNxNHJj,United States,73,29,31,193098
2016-03-20 03:21:01,robo-meter-gauge-193099YIqTnyDZVM,Netherlands,26,26,5,193099
2016-03-20 03:21:01,robo-sensor-pad-193100jY90WOqKj,United States,88,25,67,193100
2016-03-20 03:21:01,robo-device-mac-193101xs0OTf,Republic of Korea,63,34,42,193101
2016-03-20 03:21:01,robo-sensor-pad-1931029yhZy,Kyrgyzstan,90,26,32,193102
2016-03-20 03:21:01,robo-meter-gauge-1931033C4O8,Russia,65,14,60,193103
2016-03-20 03:21:01,robo-sensor-pad-193104Mkcc4mp99,Japan,62,20,76,193104
2016-03-20 03:21:01,robo-therm-stick-1931055OspzY,Republic of Korea,36,26,76,193105
2016-03-20 03:21:01,robo-sensor-pad-19310695QrSbwRH,Russia,45,21,57,193106
2016-03-20 03:21:01,robo-device-mac-193107hGbUderJQ,Germany,78,26,78,193107
2016-03-20 03:21:01,robo-sensor-pad-193108dQzeM,United States,50,14,0,193108
2016-03-20 03:21:01,robo-meter-gauge-193109ReffB7,United States,81,16,84,193109
2016-03-20 03:21:01,robo-sensor-pad-193110bp6Ve,Latvia,94,20,34,193110
2016-03-20 03:21:01,robo-meter-gauge-1931114DqZ8B1,Switzerland,34,11,44,193111
2016-03-20 03:21:01,robo-sensor-pad-193112eSoIdju,Brazil,26,33,1,193112
2016-03-20 03:21:01,robo-device-mac-193113idzA4WC8hd,France,90,31,69,193113
2016-03-20 03:21:01,robo-sensor-pad-193114aU2Fz3,Spain,42,28,74,193114
2016-03-20 03:21:01,robo-therm-stick-193115OImt94I6i,United States,96,25,48,193115
2016-03-20 03:21:01,robo-sensor-pad-1931166FIgOAz,China,87,33,51,193116
2016-03-20 03:21:01,robo-meter-gauge-19311757f3n13jI,United States,33,23,16,193117
2016-03-20 03:21:01,robo-sensor-pad-193118DtMeBzi,Canada,29,13,68,193118
2016-03-20 03:21:01,robo-device-mac-193119GJpfhz0,United States,28,34,53,193119
2016-03-20 03:21:01,robo-sensor-pad-193120EDMtwDRyG,Indonesia,31,31,75,193120
2016-03-20 03:21:01,robo-meter-gauge-193121kpZVruler,France,32,16,43,193121
2016-03-20 03:21:01,robo-sensor-pad-193122zAqNHyy,Russia,82,32,90,193122
2016-03-20 03:21:01,robo-meter-gauge-193123qL8EpNq,France,79,19,83,193123
2016-03-20 03:21:01,robo-sensor-pad-193124WjIykt,United States,47,15,42,193124
2016-03-20 03:21:01,robo-device-mac-193125mFM2om3as0,Switzerland,97,11,10,193125
2016-03-20 03:21:01,robo-sensor-pad-193126w5Qsb,United States,82,15,14,193126
2016-03-20 03:21:01,robo-meter-gauge-193127iXb31y,United States,61,23,64,193127
2016-03-20 03:21:01,robo-sensor-pad-193128mxeWCeOhD,United States,92,18,16,193128
2016-03-20 03:21:01,robo-meter-gauge-193129nh4PuNFpJr,United States,68,11,56,193129
2016-03-20 03:21:01,robo-sensor-pad-193130cS7uh,Russia,34,14,4,193130
2016-03-20 03:21:01,robo-device-mac-193131SGCoo,United States,97,13,78,193131
2016-03-20 03:21:01,robo-sensor-pad-193132RT08C3eYp,Mexico,64,25,90,193132
2016-03-20 03:21:01,robo-meter-gauge-1931334F7nosvVZg,Poland,29,33,17,193133
2016-03-20 03:21:01,robo-sensor-pad-193134Z5tvd,United States,36,32,13,193134
2016-03-20 03:21:01,robo-therm-stick-193135jTJxW1Kg,Israel,78,16,95,193135
2016-03-20 03:21:01,robo-sensor-pad-193136v17GG,Switzerland,55,27,86,193136
2016-03-20 03:21:01,robo-device-mac-193137r3rtE,Singapore,93,22,11,193137
2016-03-20 03:21:01,robo-sensor-pad-193138gwra5LDm,Canada,75,22,8,193138
2016-03-20 03:21:01,robo-meter-gauge-193139aT2gGwkBGR,United States,40,22,6,193139
2016-03-20 03:21:01,robo-sensor-pad-193140OlK62L6p,United States,29,26,13,193140
2016-03-20 03:21:01,robo-meter-gauge-193141Q7vgJ7,United States,78,20,29,193141
2016-03-20 03:21:01,robo-sensor-pad-193142m6SVR,Mexico,63,13,9,193142
2016-03-20 03:21:01,robo-device-mac-193143cbtuoR,Italy,31,22,1,193143
2016-03-20 03:21:01,robo-sensor-pad-193144MyVs1yz,Republic of Korea,81,28,90,193144
2016-03-20 03:21:01,robo-therm-stick-193145HaoIJ0Hy,Canada,92,22,89,193145
2016-03-20 03:21:01,robo-sensor-pad-193146xwlk1ZPa9,Spain,26,16,90,193146
2016-03-20 03:21:01,robo-meter-gauge-193147VJ07NFn6p,United States,76,33,3,193147
2016-03-20 03:21:01,robo-sensor-pad-193148xWVx27Tfg,Italy,99,33,93,193148
2016-03-20 03:21:01,robo-device-mac-19314915y21s,United States,29,10,48,193149
2016-03-20 03:21:01,robo-sensor-pad-193150fB7oMsY,China,85,12,25,193150
2016-03-20 03:21:01,robo-meter-gauge-193151odVQNXuNQ8,United States,98,15,85,193151
2016-03-20 03:21:01,robo-sensor-pad-193152PgKIGkMMS,United States,81,15,37,193152
2016-03-20 03:21:01,robo-meter-gauge-193153hvIC3of,United States,37,22,30,193153
2016-03-20 03:21:01,robo-sensor-pad-193154WKk56,China,38,31,47,193154
2016-03-20 03:21:01,robo-device-mac-193155IVUxlg,United States,96,19,85,193155
2016-03-20 03:21:01,robo-sensor-pad-193156oDX4zAKQW6,Japan,93,11,40,193156
2016-03-20 03:21:01,robo-meter-gauge-193157xnFTx9bLR,United States,82,24,10,193157
2016-03-20 03:21:01,robo-sensor-pad-193158C0zyRH,France,83,10,45,193158
2016-03-20 03:21:01,robo-meter-gauge-193159nQBoWzRt8,United States,80,24,27,193159
2016-03-20 03:21:01,robo-sensor-pad-193160HtrwYApuSl,Hungary,51,26,11,193160
2016-03-20 03:21:01,robo-device-mac-193161N2kw7,Republic of Korea,75,24,80,193161
2016-03-20 03:21:01,robo-sensor-pad-193162oaNAD,Burkina Faso,88,28,81,193162
2016-03-20 03:21:01,robo-meter-gauge-193163vUfzh,United States,82,31,21,193163
2016-03-20 03:21:01,robo-sensor-pad-193164R0qLc,Belarus,28,29,57,193164
2016-03-20 03:21:01,robo-therm-stick-193165KqBXdZ,Ukraine,50,34,8,193165
2016-03-20 03:21:01,robo-sensor-pad-193166LWsch0R,Netherlands,68,23,68,193166
2016-03-20 03:21:01,robo-device-mac-193167xYALha6ASG,Egypt,79,19,69,193167
2016-03-20 03:21:01,robo-sensor-pad-193168BBUDk6l25F,Algeria,35,19,31,193168
2016-03-20 03:21:01,robo-meter-gauge-19316982DYhaZqx,France,29,25,3,193169
2016-03-20 03:21:01,robo-sensor-pad-193170gjAY61repR,United States,27,15,14,193170
2016-03-20 03:21:01,robo-meter-gauge-193171vkPXf,Republic of Korea,76,18,26,193171
2016-03-20 03:21:01,robo-sensor-pad-1931720rY9hLLw,Denmark,53,10,21,193172
2016-03-20 03:21:01,robo-device-mac-193173sgASKu8,United States,50,30,99,193173
2016-03-20 03:21:01,robo-sensor-pad-193174hz7dXE,Republic of Korea,29,31,97,193174
2016-03-20 03:21:01,robo-therm-stick-193175jPAdh,Switzerland,43,26,54,193175
2016-03-20 03:21:01,robo-sensor-pad-193176DKQSwz,Gibraltar,66,29,45,193176
2016-03-20 03:21:01,robo-meter-gauge-193177A3RIU,United Kingdom,83,21,71,193177
2016-03-20 03:21:01,robo-sensor-pad-193178hZsZJMcj8,Spain,85,11,81,193178
2016-03-20 03:21:01,robo-device-mac-19317982djkw5X6F,Malaysia,64,31,58,193179
2016-03-20 03:21:01,robo-sensor-pad-193180H1OJsj,United States,73,16,82,193180
2016-03-20 03:21:01,robo-meter-gauge-193181kd1JHKS,China,50,20,38,193181
2016-03-20 03:21:01,robo-sensor-pad-193182JAUQMn,United States,58,33,47,193182
2016-03-20 03:21:01,robo-meter-gauge-193183q8utQvP,United States,95,31,25,193183
2016-03-20 03:21:01,robo-sensor-pad-193184lrowwEb6,United States,99,18,51,193184
2016-03-20 03:21:01,robo-device-mac-193185HrkMVc,Austria,30,20,53,193185
2016-03-20 03:21:01,robo-sensor-pad-193186I1gkSjlS,United States,48,18,52,193186
2016-03-20 03:21:01,robo-meter-gauge-1931874VCXZy7vx,China,58,31,79,193187
2016-03-20 03:21:01,robo-sensor-pad-193188xXQ1Y,United States,61,21,78,193188
2016-03-20 03:21:01,robo-meter-gauge-193189lQIjcmNCe,United States,53,22,37,193189
2016-03-20 03:21:01,robo-sensor-pad-193190mr0qmxcU,China,92,29,72,193190
2016-03-20 03:21:01,robo-device-mac-193191a9eitw,United States,52,31,8,193191
2016-03-20 03:21:01,robo-sensor-pad-193192bnLe4O,China,95,13,56,193192
2016-03-20 03:21:01,robo-meter-gauge-193193tD5p8UGl,Japan,40,14,53,193193
2016-03-20 03:21:01,robo-sensor-pad-193194r4w4WQf,United States,46,11,55,193194
2016-03-20 03:21:01,robo-therm-stick-193195vcloNq,United States,61,10,91,193195
2016-03-20 03:21:01,robo-sensor-pad-193196QNb3A,United States,37,21,66,193196
2016-03-20 03:21:01,robo-device-mac-193197mIJVWvfD7,Argentina,68,28,76,193197
2016-03-20 03:21:01,robo-sensor-pad-193198UlwmMcDwAI,France,60,26,45,193198
2016-03-20 03:21:01,robo-meter-gauge-193199InbMwEs,United States,68,20,93,193199
2016-03-20 03:21:01,robo-sensor-pad-193200legbvMh,Republic of Korea,67,31,66,193200
2016-03-20 03:21:01,robo-meter-gauge-193201ZaJA2x,Taiwan,89,19,43,193201
2016-03-20 03:21:01,robo-sensor-pad-1932020xk0e,United States,58,21,33,193202
2016-03-20 03:21:01,robo-device-mac-193203g3nbRnD,United States,63,13,45,193203
2016-03-20 03:21:01,robo-sensor-pad-193204oU1lnKbuyb,Philippines,80,24,32,193204
2016-03-20 03:21:01,robo-therm-stick-193205RETpdoffWb,Canada,41,29,85,193205
2016-03-20 03:21:01,robo-sensor-pad-193206XE9VJi,United States,95,13,84,193206
2016-03-20 03:21:01,robo-meter-gauge-193207oABV13uT,United States,29,22,75,193207
2016-03-20 03:21:01,robo-sensor-pad-193208PEX9f6,United States,93,11,7,193208
2016-03-20 03:21:01,robo-device-mac-193209SF0lrqkkPi,United States,57,15,14,193209
2016-03-20 03:21:01,robo-sensor-pad-193210iaFyy2VBM6,United States,89,19,87,193210
2016-03-20 03:21:01,robo-meter-gauge-1932115ld4VX1,Brazil,79,24,56,193211
2016-03-20 03:21:01,robo-sensor-pad-193212MaC2yo6Y8,Germany,56,28,91,193212
2016-03-20 03:21:01,robo-meter-gauge-193213FOSO8PaJIf,Latvia,31,24,9,193213
2016-03-20 03:21:01,robo-sensor-pad-193214Vx2uGqn,Japan,75,32,65,193214
2016-03-20 03:21:01,robo-device-mac-193215rpLIYmYoz,Republic of Korea,90,14,55,193215
2016-03-20 03:21:01,robo-sensor-pad-193216aYx1ml,United States,83,11,59,193216
2016-03-20 03:21:01,robo-meter-gauge-193217vdM4j,United States,25,13,95,193217
2016-03-20 03:21:01,robo-sensor-pad-193218fzO6wkwN4,Mexico,97,20,19,193218
2016-03-20 03:21:01,robo-meter-gauge-193219E36ka,United States,51,23,4,193219
2016-03-20 03:21:01,robo-sensor-pad-193220zoOtr,United States,63,12,48,193220
2016-03-20 03:21:01,robo-device-mac-193221dhEFL90,Republic of Korea,95,21,8,193221
2016-03-20 03:21:01,robo-sensor-pad-193222QQNexy,United States,45,34,28,193222
2016-03-20 03:21:01,robo-meter-gauge-193223njjAyejvV,United States,30,25,92,193223
2016-03-20 03:21:01,robo-sensor-pad-193224U0mM8jm,Taiwan,69,33,45,193224
2016-03-20 03:21:01,robo-therm-stick-193225OL4Sa,Poland,90,29,80,193225
2016-03-20 03:21:01,robo-sensor-pad-193226xYJrVLWR,Latvia,86,28,50,193226
2016-03-20 03:21:01,robo-device-mac-193227wi0S3A,Germany,79,21,7,193227
2016-03-20 03:21:01,robo-sensor-pad-193228xu9yJ,Australia,93,26,56,193228
2016-03-20 03:21:01,robo-meter-gauge-193229aQjPt84E5,China,25,21,49,193229
2016-03-20 03:21:01,robo-sensor-pad-193230kUbT4vrqd,Germany,29,18,98,193230
2016-03-20 03:21:01,robo-meter-gauge-193231ThajJp,United States,71,34,52,193231
2016-03-20 03:21:01,robo-sensor-pad-193232lBuxCRMzCf,France,99,31,95,193232
2016-03-20 03:21:01,robo-device-mac-19323393hyd,Republic of Korea,37,31,49,193233
